,,
,,
Professional Studies,California Baptist University,CA
Communication,University of Arkansas,AR
Computer Science,University of California San Francisco,CA
Mathematics,Palomar College,CA
English As A Second Language,University of California Irvine,CA
,,
,,
Speech,Mt. San Antonio College,CA
History,Mendocino Community College,CA
Chemistry,University of California Irvine,CA
English,Colorado Mesa University,CO
,,
Business,South Louisiana Community College - New Iberia Campus,LA
,,
Business,Wilmington University,DE
Political Science,Wilmington University,DE
Biology,Nashville State Community College,TN
Public Health,Rutgers - State University of New Jersey,NJ
History,Pennsylvania State University - Altoona,PA
Social Science,Bronx Community College,NY
,,
English,Georgia Institute of Technology,GA
,,
Accounting,University of Minnesota-Twin Cities,MN
Management,Saint Leo University,FL
Chemistry,Mt. San Jacinto College (all campuses),CA
Religion,Salve Regina University,RI
Political Science,University of Minnesota-Twin Cities,MN
,,
Kinesiology,University of Minnesota-Twin Cities,MN
,,
Religion,Southwest Baptist University,MO
Chemistry,University of Michigan,MI
Computer Information Systems,Erie Community College: North Campus,NY
,,
,,
,,
,,
Humanities,Lansing Community College,MI
Mathematics,Western Illinois University,IL
Engineering,University of Alabama,AL
Chemistry,Ivy Tech Community College: Indianapolis,IN
,,
,,
Music,"HACC, Central Pennsylvania's Community College",PA
Mathematics,University of Dayton,OH
Biology,University of Wisconsin - Stout,WI
,,
Accounting,Hunter College,NY
Nursing,Ivy Tech Community College: Indianapolis,IN
History,University of Pittsburgh,PA
,,
Biology,Florida SouthWestern State College,FL
Religion,University of Mary,ND
English  Philosophy,University of Wisconsin - Stout,WI
Communication,McGill University,QC
Criminal Justice,University of West Georgia,GA
Religion,Liberty University,VA
Economics,Broward College (all campuses),FL
Computer Science,Columbia College,MO
Psychology,University of the Incarnate Word,TX
Philosophy,Grand Canyon University,AZ
,,
Mathematics,Portland State University,OR
Biology,Mesa Community College,AZ
Music,Humboldt State University,CA
Select department,University of Maine Augusta,ME
Criminal Justice,Middle Tennessee State University,TN
Sociology,Florida Atlantic University,FL
Physical Education,Indiana State University,IN
Computer Science,Metropolitan Community College,NE
Mathematics,Bronx Community College,NY
Foreign Languages,Indiana State University,IN
Journalism,University of Missouri - Columbia,MO
Physical Education,Indiana State University,IN
Journalism,University of Missouri - Columbia,MO
,,
Biological Sciences,Pennsylvania State University,PA
Health,Portland Community College,OR
,,
Accounting,Illinois State University,IL
Mathematics,Queen's University at Kingston,ON
,,
,,
,,
Business Administration,College of Southern Maryland,MD
English,College of Southern Maryland,MD
Music,Itasca Community College,MN
Health Science,Northampton Community College,PA
Mathematics,New Jersey Institute of Technology,NJ
Management,University of Arkansas at Fort Smith,AR
,,
Mathematics,University of Houston-Clear Lake,TX
Mathematics,Virginia Commonwealth University,VA
,,
,,
History,Georgia State University,GA
,,
Criminal Justice,Bellarmine University,KY
Political Science,Augusta University,GA
Biochemistry,University Of Illinois at Urbana-Champaign,IL
Criminal Justice,Bellarmine University,KY
English,New York University,NY
Psychology,California State University Fresno,CA
,,
Nursing,Southern Connecticut State University,CT
Business,Bellarmine University,KY
Chemistry,Lake Sumter State College,FL
Social Work,Bemidji State University,MN
Chemistry,Chaffey College (all campuses),CA
,,
Economics,Wright State University,OH
Law,Syracuse University,NY
,,
Science,Georgia Gwinnett College,GA
Business,Thomas Edison State University,NJ
Communication,Western Kentucky University,KY
Writing,Thomas M. Cooley Law School ,FL
Psychology,Embry-Riddle Aeronautical University Worldwide,AZ
Psychology,Syracuse University,NY
Mathematics,University of Cincinnati,OH
Chemistry,Northeastern State University,OK
,,
Psychology,Texas Tech University,TX
,,
Biology,University of Massachusetts - Dartmouth,MA
Design,University of California Davis,CA
Psychology,University of Saskatchewan,SK
Health Science,California InterContinental University,CA
Astronomy,University of Minnesota-Twin Cities,MN
Mathematics,Montana State University,MT
History,University of Arkansas,AR
Animal Science,Iowa State University,IA
Advertising,Fashion Institute of Technology,NY
,,
Health Science,Jefferson State Community College,AL
Management,University of Nebraska-Lincoln,NE
Transportation  Logistics,American Public University System (all campuses),WV
Computer Science,University of Pittsburgh,PA
English,Texas Southmost College,TX
Geography,Ball State University,IN
Psychology,Grand Valley State University,MI
Biology,West Texas A&M University,TX
Chemistry,Temple University,PA
Health  Wellness,Delta College,MI
History,Queensborough Community College,NY
,,
Modern Languages,Pitzer College,CA
Mathematics,Green River College,WA
,,
Education,Old Dominion University,VA
Technology,Purdue University - West Lafayette,IN
,,
,,
English,Hillsborough Community College (all campuses),FL
English,Miami Dade College (all),FL
Education,Seton Hall University,NJ
,,
,,
Social Work,"California State University, Sacramento",CA
Biblical Worldview,Liberty University,VA
Computer Science,Alexandria Technical College,MN
Environmental Science,University of New England,ME
,,
English,Clark College,WA
Physics,Villanova University,PA
English,University of Texas at Arlington,TX
Mathematics,Gwinnett Technical College,GA
Academic Success,Algonquin College,ON
Marketing,Florida Gulf Coast University,FL
Fine Arts,Iona College,NY
Film,State College of Florida Manatee-Sarasota,FL
Geology,Rice University,TX
Philosophy,University of Maine,ME
Chemistry,California Polytechnic State University,CA
Art History,West Hills Community College,CA
Chemistry,University of Wisconsin - Madison,WI
Economics,College of the Holy Cross,MA
Family  Consumer Science,Western Michigan University,MI
Philosophy,University of British Columbia - Okanagan,BC
Spanish,University of Pittsburgh,PA
Economics,Central Piedmont Community College,NC
Psychology,University of Maryland University College,MD
,,
,,
Italian,Colorado College,CO
History,Bellarmine University,KY
Business,Athens Technical College,GA
Social Work,Brescia University,KY
Marketing,DePaul University,IL
,,
,,
Biology,Red Deer College,AB
Chemistry,Ocean County College,NJ
English,Lewis-Clark State College,ID
Mathematics,Lewis-Clark State College,ID
English,Ohio University,OH
Biology,Rowan University,NJ
Geosciences,University of California Riverside,CA
Geology,Grand Valley State University,MI
,,
History,Caldwell University,NJ
Anthropology,University of Hawaii West Oahu,HI
,,
Engineering,University of Georgia,GA
Reading,Weatherford College,TX
Chemistry,University of Memphis,TN
Mathematics  Statistics,Auburn University,AL
,,
,,
Engineering,University of New Haven,CT
Communication,Oregon State University,OR
,,
Communication,Auburn University,AL
Writing,Weatherford College,TX
,,
Health,Idaho State University,ID
,,
,,
Chemistry,University of Texas at San Antonio,TX
Human Services,Metropolitan State University,MN
English,Louisiana State University,LA
,,
Art,Art Institute of California - Inland Empire,CA
Aerospace Engineering,Purdue University - West Lafayette,IN
Biology,Estrella Mountain Community College,AZ
Mathematics,Wright State University,OH
English,Central Michigan University,MI
Mathematics,University Of Illinois at Urbana-Champaign,IL
,,
Mathematics,Los Angeles Valley College,CA
Business Administration,Northeastern University,MA
Communication,Albion College,MI
Chemistry,St. Petersburg College (all campuses),FL
,,
Chemistry,California State University Chico,CA
Mathematics,Philadelphia University,PA
,,
Mathematics,Stony Brook University (SUNY),NY
,,
,,
,,
,,
Economics,Grande Prairie Regional College,AB
Mathematics,Napa Valley College,CA
,,
History,Southern Illinois University - Carbondale,IL
Music,Enterprise State Community College,AL
Fine Arts,University of Nevada- Reno,NV
,,
Nursing,University of Central Florida,FL
Communication Studies,Orange Coast College,CA
Computer Science,University of New Mexico,NM
Computer Science,Columbus Technical College,GA
Social Work,Arizona State University,AZ
Humanities,Ivy Tech Community College: Northwest,IN
Computer Information Technology,College of Southern Nevada (all campuses),NV
English,Sam Houston State University,TX
Mathematics,Indiana University-Purdue University Indianapolis,IN
Chemistry,Ohlone College,CA
Spanish,University of California Santa Barbara,CA
Nursing,Elizabethtown Community and Technical College,KY
English,Austin Community College,TX
,,
English,Drexel University,PA
,,
Chemistry,Troy University,AL
Geography,Missouri Southern State University,MO
Business,Columbia College,MO
Mathematics,Moreno Valley College - Riverside CCD,CA
Science,Monroe County Community College,MI
Art,East Tennessee State University,TN
,,
Biology,University of Hawaii West Oahu,HI
Education,Appalachian State University,NC
Social Science,Trident Technical College,SC
English,Middle Tennessee State University,TN
Science,Big Sandy Community & Technical College,KY
Reading,Long Beach City College,CA
,,
Modern Languages,University of Texas at San Antonio,TX
Humanities,Bemidji State University,MN
English,Bristol Community College (all campuses),MA
,,
English,Carnegie Mellon University,PA
Geography,Texas A&M University at College Station,TX
Kinesiology,University of Maryland,MD
,,
,,
Mathematics,University of Colorado Denver,CO
Nursing,Ohio University,OH
English,Cornell University,NY
Nursing,College of the Rockies,BC
Geology,Park University,MO
Theology,Oral Roberts University,OK
,,
Chemistry,Palomar College,CA
Kinesiology,San Jose State University,CA
Information Systems,Arizona State University,AZ
,,
Agriculture,University of Hawaii: Kauai Community College,HI
History,Middle Tennessee State University,TN
Speech,University of Maryland University College,MD
Languages,University of Alaska Anchorage,AK
History,University of Toronto at Mississauga,ON
,,
,,
Sociology,Las Positas College,CA
Mathematics,University of San Diego,CA
Biology,Glendale Community College,AZ
Social Science,Finger Lakes Community College,NY
English,Santa Clara University,CA
Biology,University of Maryland University College,MD
,,
Construction Management,Northern Kentucky University,KY
,,
English,Southern Maine Community College,ME
,,
Biology,Keuka College,NY
English,Virginia Highlands Community College,VA
English,Northwestern University,IL
Nursing,Shenandoah University,VA
Nursing,Saginaw Valley State University,MI
Statistics,Cornell University,NY
,,
Education,Miami University,OH
Philosophy,University of Missouri - Columbia,MO
,,
Design,University of Texas at Austin,TX
,,
Physics,University of Pittsburgh at Greensburg,PA
History,Wesleyan College,GA
Modern Languages  Classics,Ball State University,IN
Criminal Justice,University of Cincinnati,OH
,,
,,
,,
Biology,Princeton University,NJ
Information Science,Indiana State University,IN
,,
Biblical Worldview,Liberty University,VA
Computer Information Systems,Indiana State University,IN
History,Pensacola State College,FL
,,
,,
,,
Mathematics,Georgia State University Perimeter College - Dunwoody,GA
English,Western Kentucky University,KY
,,
,,
,,
,,
,,
Religion,Regent University,VA
"History, Philosophy, Religion",Regent University,VA
Nursing,Humber College,ON
Geography,Saint Mary's University,NS
Communication,Kent State University,OH
Engineering,Pennsylvania State University - New Kensington,PA
Philosophy,Dalhousie University,NS
,,
Accounting,Bridgewater State University,MA
Electrical Engineering,University of Bath,SOMERSET
English,Asheville Buncombe Technical Community College,NC
English,University of North Georgia - Gainesville,GA
Philosophy,University of West Georgia,GA
Chemistry,New Jersey Institute of Technology,NJ
Humanities,Georgia State University Perimeter College - Dunwoody,GA
Engineering,University of Ottawa,ON
Computer Engineering,University of California Santa Cruz,CA
Mathematics,Southern Illinois University - Edwardsville,IL
Art History,Savannah College of Art and Design,GA
Women's Studies,John Carroll University,OH
Media Arts,University of Montana - Missoula,MT
,,
Political Science,University of Georgia,GA
Chemistry,Gateway Community College,AZ
Mathematics,Georgia Institute of Technology,GA
Religion,Reformation Bible College,FL
,,
,,
Mathematics,Christopher Newport University,VA
Mathematics,Michigan State University,MI
English,Sheridan College - Oakville,ON
,,
Philosophy,City College of New York,NY
,,
Mathematics,University of Wisconsin - Madison,WI
,,
Computer Information Systems,Quinsigamond Community College,MA
Economics,Brunswick Community College,NC
Communication  Culture,Indiana University Bloomington,IN
,,
Communication,George Mason University,VA
Mathematics,Boston University,MA
Political Science,Universite de Montreal,QC
Professional Programs,New York University,NY
Computer  Information Systems,Mesa Community College,AZ
Education,Illinois State University,IL
English,Wichita State University,KS
English,Cecil College,MD
,,
Communication,San Diego Mesa College,CA
Select department,University of Nevada- Reno,NV
,,
Drawing,Emily Carr University of Art and Design,BC
Logic  Philosophy,University of California Irvine,CA
Political Science,Oklahoma State University,OK
English,Grand Valley State University,MI
Chemistry,University of North Texas,TX
Education,University of Central Florida,FL
International Studies,University of New Mexico,NM
SpeechLanguageHearing Sci.,Ball State University,IN
Philosophy,California Lutheran University,CA
Economics,LIM College,NY
Liberal Studies,New York University,NY
Engineering,University of Nebraska-Lincoln,NE
Music,Illinois State University,IL
Psychology,University of Kansas,KS
Hospitality  Tourism,Orange Coast College,CA
Sociology,University of Maryland,MD
,,
Biology,Whittier College,CA
Humanities,South Puget Sound Community College,WA
Psychology,University of Central Florida,FL
Mathematics,University of Baltimore,MD
Education,Notre Dame College,OH
Engineering,University of California San Diego,CA
Accounting,The College at Brockport (SUNY Brockport),NY
Mathematics,Cleveland State University,OH
Health  Physical Education,Gustavus Adolphus College,MN
Fine Arts,Community College of Rhode Island,RI
Anthropology,Missouri State University,MO
Psychology,North Central College,IL
English,Belmont University,TN
,,
,,
Dance,Old Dominion University,VA
Biology,Indiana State University,IN
Music,Southwestern Oklahoma State University,OK
,,
Physics,University of Alberta,AB
Linguistics,San Diego State University,CA
Mathematics,Columbia College,FL
Mathematics,Glen Oaks Community College,MI
Psychology,University of North Dakota,ND
Sociology,McMaster University,ON
Behavioral Sciences,Utah Valley University,UT
Fine Arts,Ocean County College,NJ
Biology,Columbia College,FL
English,Anne Arundel Community College (all campuses),MD
,,
Freshman Year Experience,Florida International University,FL
,,
Information Systems,"University of Maryland, Baltimore County",MD
History,Texas Tech University,TX
Chemistry,Anne Arundel Community College (all campuses),MD
Communication,Portland State University,OR
Geology,Texas State University,TX
History,California State University Long Beach,CA
,,
Economics,University of Georgia - Griffin Campus,GA
Music,Towson University,MD
Reading,Phoenix College,AZ
English,Southern Illinois University - Carbondale,IL
Psychology,Drexel University,PA
Education,Southwest Minnesota State University,MN
Political Science,West Texas A&M University,TX
Criminology,Old Dominion University,VA
Education,"Minnesota State University, Mankato",MN
Film,Chaffey College (all campuses),CA
Chemistry,The Ohio State University,OH
Business,Lawson State Community College,AL
Information Science,Warren County Community College,NJ
Chemistry,Mississippi Gulf Coast Community College,MS
History,Southeast Missouri State University,MO
Theater,Carroll Community College,MD
Anthropology,University of Arizona,AZ
Psychology,SUNY Old Westbury,NY
Medicine,Swedish Institute,NY
History,Central Michigan University,MI
,,
Mathematics,United States Naval Academy,MD
Finance,University of Texas at Austin,TX
Engineering,Clarkson University,NY
,,
,,
Engineering,Clarkson University,NY
Communication,Northeastern State University,OK
Law,California State University San Marcos,CA
Art,Miami University,OH
Music,Columbia Basin College,WA
Geography,Lincoln Land Community College,IL
Chemistry,DePaul University,IL
Chemistry,College of the Canyons,CA
,,
Finance,LDS Business College,UT
Biology,Lycoming College,PA
Health Science,SUNY Potsdam,NY
English,Iona College,NY
Mathematics,Auburn University,AL
,,
Hospitality,Arkansas Tech University,AR
,,
Management,San Diego State University,CA
Writing,Boston University,MA
Business,College of Central Florida,FL
,,
Biology,Hopkinsville Community College,KY
Computer Science,University of Maryland University College,MD
Technology,University of Northern Iowa,IA
Art,Shoreline Community College,WA
,,
,,
Education,Brooklyn College,NY
Mathematics,Queen's University at Kingston,ON
English,Wharton County Junior College,TX
English As A Second Language,University of Waterloo,ON
Mathematics,McGill University,QC
First Year Seminar,Appalachian State University,NC
,,
,,
Economics,Savannah State University,GA
Economics,Ivy Tech Community College: Fort Wayne,IN
,,
Mathematics,El Paso Community College,TX
Biological Sciences,University of California San Diego,CA
,,
,,
Nursing,Texas Tech University,TX
,,
Mathematics,University of Minnesota-Twin Cities,MN
Modern Languages,Gonzaga University,WA
Select department,Monroe County Community College,MI
Geology,University of California Santa Barbara,CA
Physical Education,College of San Mateo,CA
Economics,Wright State University,OH
,,
,,
Physical Education,University of Texas Rio Grande Valley (all campuses),TX
Accounting,Brigham Young University-Idaho,ID
,,
Languages,University of South Carolina at Lancaster,SC
,,
Physical Education,University of Texas Rio Grande Valley (all campuses),TX
Kinesiology,California State University Monterey Bay,CA
,,
Finance,Georgia State University,GA
English,Estrella Mountain Community College,AZ
Psychology,The Ohio State University,OH
Economics,University of South Carolina at Lancaster,SC
Gerontology,Chaffey College (all campuses),CA
,,
,,
Education,Delaware Technical Community College,DE
,,
,,
Medicine,Quincy College,MA
Biology,Case Western Reserve University,OH
,,
Art History,Pennsylvania State University - Erie,PA
,,
Accounting,Gwinnett Technical College,GA
Meteorology,University of Nebraska-Lincoln,NE
,,
,,
,,
,,
Biology,California State University Fresno,CA
Business,California State University Monterey Bay,CA
Languages,College of Charleston,SC
Nursing,McFatter Technical College,FL
History,Auburn University,AL
Geography,Kutztown University of Pennsylvania,PA
Criminal Justice,East Tennessee State University,TN
,,
Computer Science,York County Community College,ME
,,
,,
,,
Communication Studies,Kutztown University of Pennsylvania,PA
Business,British Columbia Institute of Technology,BC
Law,University of Windsor,ON
Economics,University of Minnesota Duluth,MN
English,Miami University,OH
,,
Business,University of Houston,TX
Physics,Southern Connecticut State University,CT
Criminal Justice,Saint Leo University,FL
History,Utah State University,UT
,,
,,
,,
,,
Chemistry,Macalester College,MN
Chemistry,Mesa Community College,AZ
Sociology,Blinn College,TX
Social Work,Fordham University Graduate School of Social Service,NY
,,
Electrical Engineering,University of British Columbia,BC
Anthropology,University of California Berkeley,CA
,,
Psychology,University of Maryland University College,MD
Psychology,University of Maryland University College,MD
Japanese,George Washington University,DC
Mathematics,Georgia College,GA
English,Las Positas College,CA
History,Georgia College,GA
,,
Tourism Management,Capilano University,BC
Political Science,Nashville State Community College,TN
Agriculture,Illinois State University,IL
,,
Computer Science,University of Hawaii,HI
Nursing,Northern Illinois University,IL
,,
Culinary Arts,The Art Institute of Indianapolis,IN
Hospitality,College of DuPage,IL
,,
English,Diablo Valley College,CA
Languages,College of DuPage,IL
Accounting,Ferris State University,MI
Mathematics,University of Texas at Austin,TX
Sociology,Midland University,NE
,,
English,Bucks County Community College,PA
Business,University of Delaware,DE
Chemistry,Tulsa Community College,OK
Humanities,California State University Stanislaus,CA
Mathematics,Louisiana State University,LA
,,
Theatre,Florida State University,FL
,,
French,Indiana University Bloomington,IN
,,
Theology,Indiana Wesleyan University,IN
Business,Dominican University,IL
Kinesiology,University of Wisconsin - Milwaukee,WI
,,
General Studies Writing Prog,Bowling Green State University,OH
Biology,Rose State College,OK
,,
,,
Journalism,Cypress College,CA
Music,St. Cloud Technical & Community College,MN
English As A Second Language,Georgia Gwinnett College,GA
Puerto Rican  Latino Studie,Brooklyn College,NY
,,
Law,North Carolina Central University,NC
Sociology,Augusta University,GA
,,
English,Mesa Community College,AZ
Criminal Justice,Arizona State University,AZ
Biology,Moorpark College,CA
,,
,,
,,
Law,Morton College,IL
English,Kansas State University,KS
Chemistry,University of Alabama at Birmingham,AL
History,Clark Atlanta University,GA
Government,Christopher Newport University,VA
,,
Health Science,Grand Canyon University,AZ
Physical Education,SUNY Fredonia,NY
Academic Services,San Bernardino Valley College,CA
Chemistry,University of Colorado Colorado Springs,CO
Music,East Tennessee State University,TN
,,
Education,Western Kentucky University,KY
Health Science,J. Sargeant Reynolds Community College,VA
English,University of Alabama,AL
Science,Bunker Hill Community College,MA
Art,Pennsylvania State University - Abington,PA
Accounting,Baruch College,NY
,,
Theater,Northeastern University,MA
Chemistry,Dixie State University,UT
Mathematics,Hunter College,NY
Communication,Grand Canyon University,AZ
,,
English,Savannah State University,GA
,,
Languages,Armstrong State University,GA
Art History,Riverside City College,CA
Computer Engineering,San Jose State University,CA
Accounting,University Of Toronto,ON
Music,Cypress College,CA
Psychology,DePaul University,IL
Religion,Santa Clara University,CA
Engineering,Northern Arizona University,AZ
Geological Science,California State University Fullerton,CA
,,
,,
Art History,New York University,NY
,,
,,
Chemistry,Savannah State University,GA
Biology,Middle Georgia State University (all campuses),GA
Communication,Bryant University,RI
Engineering,University of Glasgow,GLASGOW
,,
Human Development,University of North Carolina at Greensboro,NC
Political Science,Florida Atlantic University,FL
,,
,,
,,
Mechanical Engineering,Rowan University,NJ
Nursing,Seneca College of Applied Arts and Technology-ALL,ON
Chemistry,Georgia Gwinnett College,GA
Computer Science,University of South Alabama,AL
English,Westchester Community College,NY
,,
Biology,Farmingdale State College,NY
,,
Criminal Justice,John Jay College of Criminal Justice,NY
Chemistry,Waynesburg University,PA
,,
Computer Science,Pennsylvania State University - Beaver,PA
Social Work,The Ohio State University,OH
History,Lone Star College (all),TX
English,Mercy College,NY
Fine Arts,Southwest Tennessee Community College (all campuses),TN
Social Work,The Ohio State University,OH
Social Work,The Ohio State University,OH
Mathematics,Middle Tennessee State University,TN
Law,Duquesne University,PA
,,
Psychology,University at Buffalo (SUNY Buffalo),NY
Environ.  Natural Resources,The Ohio State University,OH
,,
Psychology,University of Ottawa,ON
Mathematics,Texas State University,TX
,,
Communication,SUNY Oswego,NY
Finance,Sacred Heart University,CT
History,San Jacinto College South,TX
Communication Disorders,Southern Connecticut State University,CT
Business,SUNY Broome,NY
English,University of Nebraska Omaha,NE
Philosophy,San Jacinto College South,TX
English  Liberal Studies,Angelina College,TX
Chemistry,University of Manitoba,MB
Marketing,High Point University,NC
Economics,Mills College,CA
Mathematics,Georgia State University,GA
English,Georgia State University,GA
Computer Science,Texas A&M University at College Station,TX
,,
Physics,Auburn University,AL
,,
Business,Wayne State University,MI
English,Stockton University,NJ
Management,Lasell College,MA
Psychology,California State University Chico,CA
Health Science,College of the Mainland,TX
,,
,,
Finance,North Dakota State University,ND
Languages,Ohio Wesleyan University,OH
Technology,University of Houston,TX
Biology,MiraCosta College (all),CA
Art History,University of Minnesota-Twin Cities,MN
Foreign Languages & Cultures,University of Washington,WA
,,
Mathematics,Florida International University,FL
Languages,Adrian College,MI
Mathematics,Adrian College,MI
Religion,Indiana University of Pennsylvania,PA
,,
,,
Chemistry,Rowan University,NJ
Mechanical Engineering,North Dakota State University,ND
Languages,Longwood University,VA
Finance,Radford University,VA
,,
Biology,University of Houston Downtown,TX
Information Science,Cape Cod Community College,MA
Spanish,Community College of Philadelphia,PA
Mathematics,Lansing Community College,MI
Nursing,Cape Cod Community College,MA
Physics,Old Dominion University,VA
,,
,,
Computer Science,Worcester Polytechnic Institute,MA
Biology,San Diego State University,CA
Academic Services,University of Central Missouri,MO
Social Work,Seneca College of Applied Arts and Technology-ALL,ON
Art,Miami University,OH
Science,Thomas Nelson Community College,VA
,,
Writing,Harvard University,MA
Telecommunications,University of Maryland University College,MD
Economics,Santa Fe Community College,NM
Social Work,Indiana University-Purdue University Indianapolis,IN
Mechanical Engineering,University Of Illinois at Urbana-Champaign,IL
Music Performance,Eastman School of Music,NY
Computer Information Systems,Cuesta College,CA
Business,Coastal Carolina University,SC
Psychology,Central Lakes College,MN
Mathematics,East Carolina University,NC
Physical Education,Jamestown Community College,NY
Interdisciplinary Studies,Washington and Lee University,VA
Social Science,Crowder College,MO
Health,Berkeley College,NY
,,
Kinesiology,University of Minnesota-Twin Cities,MN
Mathematics,Memorial University of Newfoundland,NL
Biology,University Of Illinois at Urbana-Champaign,IL
Mathematics,Naugatuck Valley Community College,CT
,,
Communication,SUNY Plattsburgh,NY
English,Johnson and Wales University,RI
Engineering,Bismarck State College,ND
Physics,Prairie View A&M University,TX
Accounting,Pennsylvania State University - Erie,PA
Communication Disorders,Syracuse University,NY
,,
Health Science,Georgian College,ON
Design,Illinois Institute of Art - Chicago,IL
Chemistry,Georgian College,ON
Sociology,George Washington University,DC
Sociology,University of Kentucky,KY
,,
Computer Science,Indiana University Bloomington,IN
Chemistry,South Mountain Community College,AZ
Social Work,Georgian Court University,NJ
Library  Information Science,Wayne State University,MI
Business,The Ohio State University,OH
,,
Music,Snow College,UT
History,Pennsylvania State University,PA
Studio Art,University of South Alabama,AL
Physics,Fisk University,TN
Art,Eastern Illinois University,IL
Advertising,West Virginia University,WV
Languages,Ivy Tech Community College: Columbus,IN
,,
Computer Science,Sheridan College - Oakville,ON
University Studies,Auburn University,AL
,,
Medical Technology,Daytona State College,FL
Political Science,University of West Georgia,GA
,,
,,
,,
Mathematics,Pensacola State College,FL
Business,Niagara College of Applied Arts and Technology,ON
Sociology,Southern University and A&M College,LA
Nursing,The College at Brockport (SUNY Brockport),NY
Operations  Mgmt Info Systems,Santa Clara University,CA
Business,Crowder College,MO
,,
,,
Physical Education,University of North Georgia - Dahlonega,GA
Chemistry,Cuyamaca College,CA
Mathematics,Tufts University,MA
,,
Anthropology,University of North Carolina at Charlotte,NC
Library  Information Science,University of Maryland University College,MD
Theater,University of Maryland,MD
Philosophy,Cape Breton University,NS
Computer Science,Edgewood College,WI
Physical Education,North Central College,IL
Education,University of Arizona,AZ
Religion,University of Nebraska Omaha,NE
Social Science,University of New Hampshire (all campuses),NH
Philosophy,Kent State University,OH
Mathematics,Loyola University Maryland,MD
Flight Department,Embry-Riddle Aeronautical University,FL
,,
Communication,South Mountain Community College,AZ
Business Administration,Arizona Christian University,AZ
Mathematics,Emory University,GA
Biology,California State University -  East Bay,CA
,,
,,
,,
Communication,Kirkwood Community College,IA
Economics & Finance,Binghamton University (SUNY),NY
Fine Arts,University of Connecticut,CT
Communication,Stevenson University,MD
Theology,Seattle University,WA
English,University of Alabama,AL
Art History,Regent University,VA
Nutrition,Miami Dade College (all),FL
Mathematics,Front Range Community College,CO
,,
Psychology,College of Western Idaho - Nampa,ID
Mathematics,Peninsula College,WA
,,
Statistics,University of Wisconsin - Madison,WI
Accounting,Phoenix College,AZ
Management,"HACC, Central Pennsylvania's Community College",PA
Biology,College of Western Idaho - Nampa,ID
English,"University of Maryland, Baltimore County",MD
Engineering,Syracuse University,NY
English,Washington State University,WA
,,
,,
Communication,College of the Desert (all campuses),CA
,,
Kinesiology,University of Wisconsin - Eau Claire,WI
English,Naugatuck Valley Community College,CT
,,
English,University of Alberta,AB
Spanish,John Carroll University,OH
,,
Economics,George Washington University,DC
Physics  Astronomy,University of California Irvine,CA
Communication,Ohio University,OH
English,Middle Georgia State University (all campuses),GA
,,
English,Ohio University,OH
Engineering,Collin College,TX
Mathematics,Estrella Mountain Community College,AZ
Communication,Oakland University,MI
Mathematics,University of Connecticut Avery Point,CT
Psychology,University of Alabama,AL
Biology,Molloy College,NY
,,
,,
Business,Howard Community College,MD
Languages,Community College of Baltimore County - Essex,MD
Urban Planning,Ryerson University,ON
,,
Economics,Moraine Valley Community College,IL
Psychology,Yuba College,CA
Chemistry,Auburn University,AL
Nursing,Rutgers - State University of New Jersey,NJ
English,Truckee Meadows Community College,NV
Business,University of Arizona,AZ
Chemistry,Baruch College,NY
Accounting,Pennsylvania State University - Erie,PA
Business,Brigham Young University-Idaho,ID
Psychology,University of Florida,FL
Biology,Bergen Community College,NJ
English,University of Central Oklahoma,OK
,,
Humanities,Spokane Falls Community College,WA
Statistics,Montclair State University,NJ
Educational Technology,Boise State University,ID
Mechanical Engineering,San Jose State University,CA
Biology,Southern Connecticut State University,CT
Art  Art History,University of Utah,UT
Physics,Hostos Community College,NY
Business Administration,University of Wisconsin - Milwaukee,WI
Business,Confederation College,ON
Biology,Stockton University,NJ
Biology,University of Wisconsin - Milwaukee,WI
Music,Metropolitan State University of Denver,CO
Psychology,Lesley University,MA
Dentistry,DePaul University,IL
Social Science,Pasadena City College,CA
,,
Political Science,Rutgers - State University of New Jersey,NJ
Criminal Justice,University of Ontario Institute of Technology,ON
Biology,University of California San Diego,CA
Leadership Studies,Orange Coast College,CA
Psychology,Lesley University,MA
Religion,American Public University System (all campuses),WV
,,
Computer Science,Oklahoma State University: Oklahoma City,OK
Law,San Antonio College,TX
Education,California State University Bakersfield (CSUB),CA
Mathematics,Heritage University,WA
Statistics,North Carolina State University,NC
Social Work,West Texas A&M University,TX
Fine Arts,Carson-Newman University,TN
Mathematics,Florida Atlantic University,FL
,,
,,
English,University of North Carolina at Charlotte,NC
Sociology,Horry Georgetown Technical College,SC
English,Northern Arizona University,AZ
English,Miami Dade College (all),FL
Business,University of St. Thomas,MN
Mathematics,Ramapo College of New Jersey,NJ
Humanities,Grand Canyon University,AZ
Music,Mount Vernon Nazarene University,OH
Operations Management,University of North Carolina Wilmington,NC
Government,University of North Texas,TX
Agriculture,University of Nebraska-Lincoln,NE
English,University of Hawaii: Hawaii Community College,HI
Music,University of Alabama,AL
Business,Langara College,BC
Psychology,University of Michigan,MI
Communication,Texas State University,TX
,,
Philosophy,Blue Ridge Community College,VA
Chemistry,Blue Ridge Community College,VA
,,
Writing,Holy Family University,PA
,,
General Studies,Heartland Community College,IL
Chemistry,University of Northern Colorado,CO
,,
Political Science,Washington University in St. Louis,MO
,,
,,
